code,content
9112.20,"9112.20
다른 호에 해당하는 물품에서 변경된 여부와 관계없이 제9112.90호에 해당하는 물품에서 제9112.20호
에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 30퍼센트 이상, 또는
   나. 공제법 40퍼센트 이상"
9112.90,"9112.90
다른 호에 해당하는 물품에서 제9112.90호에 해당하는 물품으로 변경된 것"
9113- 9114,"9113- 9114
다른 호에 해당하는 물품에서 제9113호 내지 제9114호에 해당하는 물품으로 변경된 것
제92류
악기 및 그 부분품과 부속품"
9201 – 9208,"9201 – 9208
다른 류에 해당하는 물품에서 제9201호 내지 제9208호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 제9201호 내지 제9208호에 해당하는 물품으로 변경된 것. 다만, 아래의 역
내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9209,"9209
다른 호에 해당하는 물품에서 제9209호에 해당하는 물품으로 변경된 것
제19부
무기·총포탄 및 이들의 부분품과 부속품 (제93류)
제93류
무기·총포탄 및 이들의 부분품과 부속품"
9301 – 9304,"9301 – 9304
다른 류에 해당하는 물품에서 제9301호 내지 제9304호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 제9301호 내지 제9304호에 해당하는 물품으로 변경된 것. 다만, 아래의 역
내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9305,"9305
다른 호에 해당하는 물품에서 제9305호에 해당하는 물품으로 변경된 것"
9306 – 9307,"9306 – 9307
다른 류에 해당하는 물품에서 제9306호 내지 제9307호에 해당하는 물품으로 변경된 것
제20부
잡품 (제94류-제96류)
제94류
가구와 침구·매트리스·매트리스서포트·쿠션과 이와 유사한 물품, 다른 류에 분류되지 아니한 램프와 조
명기구, 조명용 사인· 네임플레이트와 이와 유사한 물품 및 조립식 건축물"
9401.10,"9401.10
다른 호에 해당하는 물품에서 제9401.10호에 해당하는 물품으로 변경된 것"
9401.20,"9401.20
다른 호에 해당하는 물품에서 제9401.20호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이 제9401.90호에 해당하는 물품에서 제9401.20호
에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9401.30 –"
9401.90,"9401.90
다른 호에 해당하는 물품에서 제9401.30호 내지 제9401.90호에 해당하는 물품으로 변경된 것
9402.10 –"
9402.90,"9402.90
다른 소호에 해당하는 물품에서 제9402.10호 내지 제9402.90호에 해당하는 물품으로 변경된 것"
9403,"9403
다른 호에 해당하는 물품에서 제9403호에 해당하는 물품으로 변경된 것
9404.10 –"
9404.30,"9404.30
다른 류에 해당하는 물품에서 제9404.10호 내지 제9404.30호에 해당하는 물품으로 변경된 것"
9404.90,"9404.90
부속서 4-가(섬유 또는 의류 상품에 대한 품목별 원산지 규정) 참조
9405.10 –"
9405.60,"9405.60
다른 류에 해당하는 물품에서 제9405.10호 내지 제9405.60호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이, 제9405.91호 내지 제9405.99호에 해당하는 물품
에서 제9405.10호 내지 제9405.60호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발
생한 것에 한한다
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9405.91 –"
9405.99,"9405.99
다른 호에 해당하는 물품에서 제9405.91호 내지 제9405.99호에 해당하는 물품으로 변경된 것"
9406,"9406
다른 류에 해당하는 물품에서 제9406호에 해당하는 물품으로 변경된 것
제95류
완구·유희용구·운동용구 및 이들의 부분품과 부속품
9501.00 –"
9505.90,"9505.90
다른 소호에 해당하는 물품에서 제9501.00호 내지 제9505.90호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9506 – 9508,"9506 – 9508
다른 호에 해당하는 물품에서 제9506호 내지 제9508호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제9506.39호에 해당하는 물품에서 제9506.31호
에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
제96류
잡품"
9601 – 9605,"9601 – 9605
다른 류에 해당하는 물품에서 제9601호 내지 제9605호에 해당하는 물품으로 변경된 것"
9606.10,"9606.10
다른 호에 해당하는 물품에서 제9606.10호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9606.21 –"
9606.29,"9606.29
다른 류에 해당하는 물품에서 제9606.21호 내지 제9606.29호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이, 제9606.30호에 해당하는 물품에서 제9606.21호
내지 제9606.29호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9606.30,"9606.30
다른 호에 해당하는 물품에서 제9606.30호에 해당하는 물품으로 변경된 것
9607.11 –"
9607.19,"9607.19
다른 류에 해당하는 물품에서 제9607.11호 내지 제9607.19호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9607.20호에 해당하는 물품에서 제9607.11호
내지 제9607.19호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9607.20,"9607.20
다른 호에 해당하는 물품에서 제9607.20호에 해당하는 물품으로 변경된 것
9608.10 –"
9608.20,"9608.20
다른 류에 해당하는 물품에서 제9608.10호 내지 제9608.20호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9608.60호 내지 제9608.99호에 해당하는 물품
에서 제9608.10호 내지 제9608.20호에 해당하는 물품으로 변경된 것. 다만, 공제법으로 역내부가가치가
30퍼센트이상 발생한 것에 한한다.
9608.31 –"
9608.50,"9608.50
다른 류에 해당하는 물품에서 제9608.31호 내지 제9608.50호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9608.60호 내지 제9608.99호에 해당하는 물품
에서 제9608.31호 내지 제9608.50호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발
생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9608.60 –"
9608.99,"9608.99
다른 호에 해당하는 물품에서 제9608.60호 내지 제9608.99호에 해당하는 물품으로 변경된 것
9609.10 –"
9609.90,"9609.90
다른 호에 해당하는 물품에서 제9609.10호 내지 제9609.90호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이 제9609.20호에 해당하는 물품에서 제9609.10호
내지 제9609.90호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
가. 집적법 35퍼센트 이상, 또는
나. 공제법 45퍼센트 이상"
9610 – 9611,"9610 – 9611
다른 호에 해당하는 물품에서 제9610호 내지 제9611호에 해당하는 물품으로 변경된 것"
9612.10,"9612.10
다른 류에 해당하는 물품에서 제9612.10호에 해당하는 물품으로 변경된 것"
9612.20,"9612.20
다른 호에 해당하는 물품에서 제9612.20호에 해당하는 물품으로 변경된 것
9613.10 –"
9613.80,"9613.80
다른 류에 해당하는 물품에서 제9613.10호 내지 제9613.80호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9613.90호에 해당하는 물품에서 제9613.10호
내지 제9613.80호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9613.90,"9613.90
다른 호에 해당하는 물품에서 제9613.90호에 해당하는 물품으로 변경된 것"
9614.20,"9614.20
다른 소호에 해당하는 물품(제9614.90호의 것을 제외한다)에서 제9614.20호에 해당하는 물품으로 변경
된 것"
9614.90,"9614.90
다른 호에 해당하는 물품에서 제9614.90호에 해당하는 물품으로 변경된 것
9615.11 –"
9615.19,"9615.19
다른 호에 해당하는 물품에서 제9615.11호 내지 제9615.19호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이 제9615.90호에 해당하는 물품에서 제9615.11호
내지 제9615.19호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9615.90,"9615.90
다른 호에 해당하는 물품에서 제9615.90호에 해당하는 물품으로 변경된 것"
9616,"9616
다른 호에 해당하는 물품에서 제9616호에 해당하는 물품으로 변경된 것"
9617,"9617
다른 류에 해당하는 물품에서 제9617호에 해당하는 물품으로 변경된 것"
9618,"9618
다른 호에 해당하는 물품에서 제9618호에 해당하는 물품으로 변경된 것
제21부
예술품, 수집품과 골동품 (제97류)
제97류
예술품·수집품과 골동품
9701.10 –"
9701.90,"9701.90
다른 소호에 해당하는 물품에서 제9701.10호  내지 제9701.90에 해당하는 물품으로 변경된 것"
9702 – 9706,"9702 – 9706
다른 호에 해당하는 물품에서 제9702호 내지 제9706호에 해당하는 물품으로 변경된 것
"
